timestamp,type,key,latency_ms,version,stale_read,db_type,write_pct
2026-04-03T20:52:53.962183-07:00,write,key-9,11.143,23,false,leader-w1r5,50
2026-04-03T20:52:53.962053-07:00,write,key-4,11.276,21,false,leader-w1r5,50
2026-04-03T20:52:53.962022-07:00,write,key-0,11.317,22,false,leader-w1r5,50
2026-04-03T20:52:53.962126-07:00,write,key-2,11.223,15,false,leader-w1r5,50
2026-04-03T20:52:53.962179-07:00,write,key-5,11.182,20,false,leader-w1r5,50
2026-04-03T20:52:53.962284-07:00,write,key-3,11.087,18,false,leader-w1r5,50
2026-04-03T20:52:53.973328-07:00,write,key-2,1.681,16,false,leader-w1r5,50
2026-04-03T20:52:53.97334-07:00,write,key-9,1.695,24,false,leader-w1r5,50
2026-04-03T20:52:53.962102-07:00,write,key-4,12.961,22,false,leader-w1r5,50
2026-04-03T20:52:53.973331-07:00,write,key-7,1.762,27,false,leader-w1r5,50
2026-04-03T20:52:53.975011-07:00,write,key-3,0.575,19,false,leader-w1r5,50
2026-04-03T20:52:53.973374-07:00,write,key-9,2.977,25,false,leader-w1r5,50
2026-04-03T20:52:53.973364-07:00,write,key-8,3.071,22,false,leader-w1r5,50
2026-04-03T20:52:53.975036-07:00,write,key-0,1.731,23,false,leader-w1r5,50
2026-04-03T20:52:53.976353-07:00,write,key-1,1.848,13,false,leader-w1r5,50
2026-04-03T20:52:53.975095-07:00,write,key-4,3.135,23,false,leader-w1r5,50
2026-04-03T20:52:53.975589-07:00,write,key-0,2.658,24,false,leader-w1r5,50
2026-04-03T20:52:53.978249-07:00,write,key-5,0.873,21,false,leader-w1r5,50
2026-04-03T20:52:53.979131-07:00,write,key-8,0.768,23,false,leader-w1r5,50
2026-04-03T20:52:53.962294-07:00,read,key-2,64.645,16,false,leader-w1r5,50
2026-04-03T20:52:53.962326-07:00,read,key-4,64.627,23,false,leader-w1r5,50
2026-04-03T20:52:53.962262-07:00,read,key-2,64.713,16,false,leader-w1r5,50
2026-04-03T20:52:53.96227-07:00,read,key-9,64.770,23,true,leader-w1r5,50
2026-04-03T20:52:53.962201-07:00,read,key-8,64.841,21,true,leader-w1r5,50
2026-04-03T20:52:53.962047-07:00,read,key-6,65.019,16,false,leader-w1r5,50
2026-04-03T20:52:53.962253-07:00,read,key-4,64.844,23,false,leader-w1r5,50
2026-04-03T20:52:53.96218-07:00,read,key-3,64.924,19,false,leader-w1r5,50
2026-04-03T20:52:53.962051-07:00,read,key-2,65.082,15,true,leader-w1r5,50
2026-04-03T20:52:53.962224-07:00,read,key-1,64.997,13,false,leader-w1r5,50
2026-04-03T20:52:53.962212-07:00,read,key-4,65.841,23,false,leader-w1r5,50
2026-04-03T20:52:53.962083-07:00,read,key-2,65.993,16,false,leader-w1r5,50
2026-04-03T20:52:53.962214-07:00,read,key-8,65.918,21,true,leader-w1r5,50
2026-04-03T20:52:53.975072-07:00,read,key-3,53.368,19,false,leader-w1r5,50
2026-04-03T20:52:54.027105-07:00,write,key-9,1.365,26,false,leader-w1r5,50
2026-04-03T20:52:54.027099-07:00,write,key-4,1.605,24,false,leader-w1r5,50
2026-04-03T20:52:54.026955-07:00,write,key-2,1.790,17,false,leader-w1r5,50
2026-04-03T20:52:54.02847-07:00,write,key-9,0.766,27,false,leader-w1r5,50
2026-04-03T20:52:53.976775-07:00,read,key-3,52.475,19,false,leader-w1r5,50
2026-04-03T20:52:54.028134-07:00,write,key-4,1.122,25,false,leader-w1r5,50
