timestamp,type,key,latency_ms,version,stale_read,db_type,write_pct
2026-04-03T20:56:21.981914-07:00,read,key-2,9.562,22,false,leaderless,50
2026-04-03T20:56:21.981835-07:00,read,key-2,9.641,22,false,leaderless,50
2026-04-03T20:56:21.982037-07:00,read,key-6,9.473,19,false,leaderless,50
2026-04-03T20:56:21.981812-07:00,read,key-3,9.717,14,false,leaderless,50
2026-04-03T20:56:21.982099-07:00,read,key-0,9.432,23,false,leaderless,50
2026-04-03T20:56:21.982068-07:00,read,key-8,9.467,17,false,leaderless,50
2026-04-03T20:56:21.981916-07:00,read,key-7,9.640,20,false,leaderless,50
2026-04-03T20:56:21.981833-07:00,read,key-5,9.726,37,false,leaderless,50
2026-04-03T20:56:21.982098-07:00,read,key-3,9.476,13,false,leaderless,50
2026-04-03T20:56:21.982106-07:00,read,key-8,9.496,17,false,leaderless,50
2026-04-03T20:56:21.982112-07:00,read,key-7,9.491,20,false,leaderless,50
2026-04-03T20:56:21.991559-07:00,read,key-2,0.933,22,false,leaderless,50
2026-04-03T20:56:21.991604-07:00,read,key-7,1.128,20,false,leaderless,50
2026-04-03T20:56:21.991532-07:00,read,key-5,3.900,37,false,leaderless,50
2026-04-03T20:56:21.991477-07:00,read,key-0,4.239,25,false,leaderless,50
2026-04-03T20:56:21.995719-07:00,read,key-4,0.500,28,false,leaderless,50
2026-04-03T20:56:21.996225-07:00,read,key-9,0.363,21,false,leaderless,50
2026-04-03T20:56:21.982055-07:00,write,key-5,820.612,38,false,leaderless,50
2026-04-03T20:56:21.981962-07:00,write,key-3,820.768,14,false,leaderless,50
2026-04-03T20:56:21.98219-07:00,write,key-5,820.694,39,false,leaderless,50
2026-04-03T20:56:22.80273-07:00,read,key-6,2.191,19,false,leaderless,50
2026-04-03T20:56:22.802721-07:00,read,key-2,2.200,22,false,leaderless,50
2026-04-03T20:56:21.982088-07:00,write,key-1,822.977,31,false,leaderless,50
2026-04-03T20:56:21.991511-07:00,write,key-4,813.594,30,false,leaderless,50
2026-04-03T20:56:21.991478-07:00,write,key-4,813.656,29,false,leaderless,50
2026-04-03T20:56:22.804926-07:00,read,key-1,0.647,34,false,leaderless,50
2026-04-03T20:56:21.996589-07:00,write,key-9,809.401,23,false,leaderless,50
2026-04-03T20:56:22.805133-07:00,read,key-3,0.868,15,false,leaderless,50
2026-04-03T20:56:21.991557-07:00,write,key-3,814.490,15,false,leaderless,50
2026-04-03T20:56:21.992494-07:00,write,key-9,813.689,22,false,leaderless,50
2026-04-03T20:56:21.995492-07:00,write,key-0,810.756,26,false,leaderless,50
2026-04-03T20:56:21.991622-07:00,write,key-1,814.729,32,false,leaderless,50
2026-04-03T20:56:21.981919-07:00,write,key-8,824.596,18,false,leaderless,50
2026-04-03T20:56:21.991536-07:00,write,key-1,815.162,34,false,leaderless,50
2026-04-03T20:56:21.982119-07:00,write,key-8,824.608,19,false,leaderless,50
2026-04-03T20:56:21.991579-07:00,write,key-7,815.192,22,false,leaderless,50
2026-04-03T20:56:21.982013-07:00,write,key-0,824.814,24,false,leaderless,50
2026-04-03T20:56:21.982189-07:00,write,key-0,824.790,25,false,leaderless,50
2026-04-03T20:56:21.982008-07:00,write,key-7,824.972,21,false,leaderless,50
2026-04-03T20:56:21.992733-07:00,write,key-1,814.290,33,false,leaderless,50
2026-04-03T20:56:21.991604-07:00,write,key-5,815.420,40,false,leaderless,50
2026-04-03T20:56:22.80635-07:00,read,key-8,0.763,19,false,leaderless,50
2026-04-03T20:56:22.806836-07:00,read,key-7,1.221,22,false,leaderless,50
2026-04-03T20:56:22.807032-07:00,read,key-4,1.056,30,false,leaderless,50
2026-04-03T20:56:22.806979-07:00,read,key-9,1.151,23,false,leaderless,50
2026-04-03T20:56:22.806727-07:00,read,key-7,1.430,22,false,leaderless,50
2026-04-03T20:56:22.808159-07:00,read,key-3,0.484,15,false,leaderless,50
2026-04-03T20:56:22.80809-07:00,read,key-2,0.582,22,false,leaderless,50
2026-04-03T20:56:22.808674-07:00,read,key-2,0.468,22,false,leaderless,50
2026-04-03T20:56:22.808645-07:00,read,key-6,0.546,19,false,leaderless,50
2026-04-03T20:56:22.809193-07:00,read,key-0,2.182,29,false,leaderless,50
2026-04-03T20:56:22.811379-07:00,read,key-3,0.637,15,false,leaderless,50
2026-04-03T20:56:22.812017-07:00,read,key-7,0.390,22,false,leaderless,50
2026-04-03T20:56:22.812409-07:00,read,key-8,0.321,19,false,leaderless,50
2026-04-03T20:56:22.812732-07:00,read,key-9,0.299,23,false,leaderless,50
2026-04-03T20:56:22.813032-07:00,read,key-5,0.248,40,false,leaderless,50
2026-04-03T20:56:22.813282-07:00,read,key-9,0.264,23,false,leaderless,50
2026-04-03T20:56:22.813547-07:00,read,key-8,0.242,19,false,leaderless,50
2026-04-03T20:56:22.81379-07:00,read,key-5,0.283,40,false,leaderless,50
2026-04-03T20:56:22.806003-07:00,write,key-1,810.611,37,false,leaderless,50
2026-04-03T20:56:22.806247-07:00,write,key-4,810.578,32,false,leaderless,50
2026-04-03T20:56:22.806979-07:00,write,key-0,809.889,29,false,leaderless,50
2026-04-03T20:56:22.807032-07:00,write,key-0,809.884,28,false,leaderless,50
2026-04-03T20:56:22.809143-07:00,write,key-1,807.829,38,false,leaderless,50
2026-04-03T20:56:22.805105-07:00,write,key-0,811.902,27,false,leaderless,50
2026-04-03T20:56:22.805576-07:00,write,key-8,811.483,20,false,leaderless,50
2026-04-03T20:56:22.805065-07:00,write,key-4,812.030,31,false,leaderless,50
2026-04-03T20:56:22.806046-07:00,write,key-1,811.100,36,false,leaderless,50
2026-04-03T20:56:22.808131-07:00,write,key-4,809.046,33,false,leaderless,50
2026-04-03T20:56:22.804925-07:00,write,key-6,812.355,20,false,leaderless,50
2026-04-03T20:56:22.806697-07:00,write,key-9,810.607,24,false,leaderless,50
2026-04-03T20:56:22.802883-07:00,write,key-2,814.464,23,false,leaderless,50
2026-04-03T20:56:22.806771-07:00,write,key-2,810.593,25,false,leaderless,50
2026-04-03T20:56:22.80599-07:00,write,key-2,811.412,24,false,leaderless,50
2026-04-03T20:56:22.806514-07:00,write,key-1,810.900,35,false,leaderless,50
2026-04-03T20:56:22.806182-07:00,write,key-8,811.304,21,false,leaderless,50
2026-04-03T20:56:22.807115-07:00,write,key-9,815.659,25,false,leaderless,50
2026-04-03T20:56:22.808061-07:00,write,key-8,814.895,22,false,leaderless,50
2026-04-03T20:56:22.814074-07:00,write,key-8,810.187,23,false,leaderless,50
2026-04-03T20:56:23.616631-07:00,read,key-5,8.609,40,false,leaderless,50
2026-04-03T20:56:23.617176-07:00,read,key-0,8.206,29,false,leaderless,50
2026-04-03T20:56:23.617362-07:00,read,key-4,8.082,33,false,leaderless,50
2026-04-03T20:56:23.617304-07:00,read,key-4,8.449,33,false,leaderless,50
2026-04-03T20:56:23.622777-07:00,read,key-0,2.981,29,false,leaderless,50
2026-04-03T20:56:23.616914-07:00,read,key-6,9.098,20,false,leaderless,50
2026-04-03T20:56:23.625385-07:00,read,key-1,1.191,38,false,leaderless,50
2026-04-03T20:56:23.617413-07:00,read,key-8,9.224,23,false,leaderless,50
2026-04-03T20:56:23.625757-07:00,read,key-8,0.975,23,false,leaderless,50
2026-04-03T20:56:23.626641-07:00,read,key-1,0.607,38,false,leaderless,50
2026-04-03T20:56:23.626579-07:00,read,key-3,4.123,18,false,leaderless,50
2026-04-03T20:56:23.630703-07:00,read,key-7,0.312,22,false,leaderless,50
2026-04-03T20:56:23.631018-07:00,read,key-5,0.343,40,false,leaderless,50
2026-04-03T20:56:23.625448-07:00,write,key-3,813.158,18,false,leaderless,50
