timestamp,type,key,latency_ms,version,stale_read,db_type,write_pct
2026-04-03T20:52:46.566164-07:00,read,key-3,67.800,0,false,leader-w1r5,10
2026-04-03T20:52:46.566107-07:00,read,key-5,67.870,2,false,leader-w1r5,10
2026-04-03T20:52:46.566252-07:00,read,key-9,67.726,2,false,leader-w1r5,10
2026-04-03T20:52:46.566348-07:00,read,key-4,67.635,3,false,leader-w1r5,10
2026-04-03T20:52:46.566378-07:00,read,key-4,67.601,3,false,leader-w1r5,10
2026-04-03T20:52:46.566369-07:00,read,key-9,67.651,2,false,leader-w1r5,10
2026-04-03T20:52:46.566346-07:00,read,key-2,67.695,1,false,leader-w1r5,10
2026-04-03T20:52:46.566359-07:00,read,key-9,67.707,2,false,leader-w1r5,10
2026-04-03T20:52:46.566341-07:00,read,key-6,67.735,4,false,leader-w1r5,10
2026-04-03T20:52:46.566269-07:00,read,key-1,67.817,0,false,leader-w1r5,10
2026-04-03T20:52:46.566098-07:00,read,key-9,67.994,2,false,leader-w1r5,10
2026-04-03T20:52:46.566466-07:00,read,key-6,67.631,4,false,leader-w1r5,10
2026-04-03T20:52:46.566168-07:00,read,key-0,67.943,5,false,leader-w1r5,10
2026-04-03T20:52:46.566316-07:00,read,key-2,67.811,1,false,leader-w1r5,10
2026-04-03T20:52:46.566303-07:00,read,key-4,67.835,3,false,leader-w1r5,10
2026-04-03T20:52:46.566346-07:00,read,key-1,67.797,0,false,leader-w1r5,10
2026-04-03T20:52:46.566136-07:00,read,key-7,68.009,3,false,leader-w1r5,10
2026-04-03T20:52:46.566215-07:00,read,key-1,67.939,0,false,leader-w1r5,10
2026-04-03T20:52:46.566279-07:00,read,key-5,67.881,2,false,leader-w1r5,10
2026-04-03T20:52:46.566243-07:00,read,key-8,67.952,2,false,leader-w1r5,10
2026-04-03T20:52:46.633979-07:00,read,key-2,58.965,1,false,leader-w1r5,10
2026-04-03T20:52:46.634068-07:00,read,key-0,59.030,5,false,leader-w1r5,10
2026-04-03T20:52:46.634145-07:00,read,key-0,58.980,5,false,leader-w1r5,10
2026-04-03T20:52:46.633971-07:00,read,key-3,59.164,0,false,leader-w1r5,10
2026-04-03T20:52:46.633985-07:00,read,key-2,59.154,1,false,leader-w1r5,10
2026-04-03T20:52:46.634144-07:00,read,key-0,59.020,5,false,leader-w1r5,10
2026-04-03T20:52:46.634097-07:00,read,key-4,59.069,3,false,leader-w1r5,10
2026-04-03T20:52:46.634021-07:00,read,key-5,59.176,2,false,leader-w1r5,10
2026-04-03T20:52:46.633991-07:00,read,key-8,59.514,2,false,leader-w1r5,10
2026-04-03T20:52:46.634161-07:00,read,key-5,59.405,2,false,leader-w1r5,10
2026-04-03T20:52:46.634087-07:00,read,key-0,59.482,5,false,leader-w1r5,10
2026-04-03T20:52:46.634042-07:00,read,key-7,59.529,3,false,leader-w1r5,10
2026-04-03T20:52:46.634112-07:00,read,key-5,59.553,2,false,leader-w1r5,10
2026-04-03T20:52:46.634157-07:00,read,key-8,59.508,2,false,leader-w1r5,10
2026-04-03T20:52:46.63414-07:00,read,key-4,59.546,3,false,leader-w1r5,10
2026-04-03T20:52:46.634081-07:00,read,key-8,59.609,2,false,leader-w1r5,10
2026-04-03T20:52:46.634129-07:00,read,key-8,59.566,2,false,leader-w1r5,10
2026-04-03T20:52:46.634093-07:00,read,key-3,59.603,0,false,leader-w1r5,10
2026-04-03T20:52:46.634196-07:00,read,key-8,59.512,2,false,leader-w1r5,10
2026-04-03T20:52:46.633981-07:00,read,key-0,59.757,5,false,leader-w1r5,10
2026-04-03T20:52:46.693665-07:00,write,key-6,0.879,5,false,leader-w1r5,10
2026-04-03T20:52:46.693666-07:00,read,key-6,58.138,5,false,leader-w1r5,10
2026-04-03T20:52:46.694548-07:00,read,key-9,57.330,2,false,leader-w1r5,10
2026-04-03T20:52:46.693691-07:00,read,key-5,58.194,2,false,leader-w1r5,10
2026-04-03T20:52:46.693165-07:00,read,key-9,58.731,2,false,leader-w1r5,10
2026-04-03T20:52:46.693168-07:00,read,key-1,58.734,0,false,leader-w1r5,10
2026-04-03T20:52:46.692946-07:00,read,key-2,58.989,1,false,leader-w1r5,10
2026-04-03T20:52:46.693697-07:00,read,key-8,58.261,2,false,leader-w1r5,10
2026-04-03T20:52:46.693686-07:00,read,key-7,58.288,3,false,leader-w1r5,10
2026-04-03T20:52:46.693572-07:00,read,key-9,58.411,2,false,leader-w1r5,10
2026-04-03T20:52:46.69357-07:00,read,key-3,58.422,0,false,leader-w1r5,10
2026-04-03T20:52:46.693742-07:00,read,key-4,58.256,3,false,leader-w1r5,10
2026-04-03T20:52:46.693099-07:00,read,key-7,58.899,3,false,leader-w1r5,10
2026-04-03T20:52:46.693567-07:00,read,key-8,58.457,2,false,leader-w1r5,10
2026-04-03T20:52:46.693135-07:00,read,key-6,58.906,5,false,leader-w1r5,10
2026-04-03T20:52:46.693698-07:00,read,key-7,58.364,3,false,leader-w1r5,10
2026-04-03T20:52:46.693127-07:00,read,key-5,58.977,2,false,leader-w1r5,10
2026-04-03T20:52:46.693709-07:00,read,key-5,58.402,2,false,leader-w1r5,10
2026-04-03T20:52:46.693197-07:00,read,key-9,58.940,2,false,leader-w1r5,10
2026-04-03T20:52:46.69314-07:00,read,key-1,59.008,0,false,leader-w1r5,10
2026-04-03T20:52:46.693507-07:00,read,key-6,59.139,5,false,leader-w1r5,10
2026-04-03T20:52:46.752105-07:00,write,key-9,5.049,3,false,leader-w1r5,10
2026-04-03T20:52:46.752003-07:00,read,key-3,58.657,0,false,leader-w1r5,10
2026-04-03T20:52:46.752026-07:00,read,key-3,58.638,0,false,leader-w1r5,10
2026-04-03T20:52:46.751985-07:00,read,key-2,58.960,1,false,leader-w1r5,10
2026-04-03T20:52:46.752114-07:00,read,key-6,58.960,5,false,leader-w1r5,10
2026-04-03T20:52:46.751899-07:00,read,key-9,59.226,2,true,leader-w1r5,10
2026-04-03T20:52:46.75196-07:00,read,key-9,59.381,3,false,leader-w1r5,10
2026-04-03T20:52:46.751889-07:00,read,key-4,59.515,3,false,leader-w1r5,10
2026-04-03T20:52:46.751903-07:00,read,key-3,59.603,0,false,leader-w1r5,10
2026-04-03T20:52:46.757156-07:00,read,key-0,54.414,5,false,leader-w1r5,10
2026-04-03T20:52:46.752064-07:00,read,key-4,59.552,3,false,leader-w1r5,10
2026-04-03T20:52:46.751993-07:00,read,key-4,59.651,3,false,leader-w1r5,10
2026-04-03T20:52:46.751937-07:00,read,key-1,59.744,0,false,leader-w1r5,10
