timestamp,type,key,latency_ms,version,stale_read,db_type,write_pct
2026-04-03T20:54:33.363599-07:00,read,key-1,65.513,133,false,leader-w3r3,90
2026-04-03T20:54:33.36345-07:00,write,key-7,830.794,120,false,leader-w3r3,90
2026-04-03T20:54:33.363549-07:00,write,key-9,830.787,130,false,leader-w3r3,90
2026-04-03T20:54:33.363762-07:00,write,key-4,830.715,125,false,leader-w3r3,90
2026-04-03T20:54:33.363493-07:00,write,key-6,831.013,120,false,leader-w3r3,90
2026-04-03T20:54:33.363509-07:00,write,key-2,831.067,117,false,leader-w3r3,90
2026-04-03T20:54:33.363604-07:00,write,key-7,830.992,119,false,leader-w3r3,90
2026-04-03T20:54:33.363569-07:00,write,key-1,831.706,132,false,leader-w3r3,90
2026-04-03T20:54:33.363565-07:00,write,key-5,831.788,114,false,leader-w3r3,90
2026-04-03T20:54:33.363808-07:00,write,key-8,831.618,127,false,leader-w3r3,90
2026-04-03T20:54:33.363513-07:00,write,key-4,831.994,124,false,leader-w3r3,90
2026-04-03T20:54:33.363422-07:00,write,key-7,832.180,121,false,leader-w3r3,90
2026-04-03T20:54:33.3637-07:00,write,key-6,831.976,118,false,leader-w3r3,90
2026-04-03T20:54:33.364192-07:00,write,key-4,831.532,126,false,leader-w3r3,90
2026-04-03T20:54:33.36365-07:00,write,key-6,832.094,121,false,leader-w3r3,90
2026-04-03T20:54:33.36353-07:00,write,key-6,832.285,122,false,leader-w3r3,90
2026-04-03T20:54:33.363592-07:00,write,key-6,832.905,123,false,leader-w3r3,90
2026-04-03T20:54:33.363439-07:00,write,key-1,833.105,134,false,leader-w3r3,90
2026-04-03T20:54:33.363415-07:00,write,key-6,833.148,119,false,leader-w3r3,90
2026-04-03T20:54:33.363819-07:00,write,key-1,832.796,133,false,leader-w3r3,90
2026-04-03T20:54:33.429119-07:00,write,key-8,820.597,128,false,leader-w3r3,90
2026-04-03T20:54:34.195814-07:00,read,key-0,55.463,138,false,leader-w3r3,90
2026-04-03T20:54:34.251286-07:00,read,key-4,57.901,126,false,leader-w3r3,90
2026-04-03T20:54:34.249723-07:00,read,key-4,59.467,126,false,leader-w3r3,90
2026-04-03T20:54:34.195675-07:00,write,key-3,819.327,125,false,leader-w3r3,90
2026-04-03T20:54:34.195602-07:00,write,key-9,819.476,131,false,leader-w3r3,90
2026-04-03T20:54:34.195743-07:00,write,key-3,819.538,126,false,leader-w3r3,90
2026-04-03T20:54:34.195511-07:00,write,key-8,819.864,132,false,leader-w3r3,90
2026-04-03T20:54:34.194355-07:00,write,key-0,821.108,140,false,leader-w3r3,90
2026-04-03T20:54:34.194476-07:00,write,key-7,821.178,122,false,leader-w3r3,90
2026-04-03T20:54:34.194251-07:00,write,key-1,821.484,135,false,leader-w3r3,90
2026-04-03T20:54:34.194595-07:00,write,key-0,821.224,141,false,leader-w3r3,90
2026-04-03T20:54:34.194575-07:00,write,key-6,821.325,125,false,leader-w3r3,90
2026-04-03T20:54:34.194508-07:00,write,key-8,821.474,131,false,leader-w3r3,90
2026-04-03T20:54:34.196615-07:00,write,key-0,819.460,142,false,leader-w3r3,90
2026-04-03T20:54:34.195355-07:00,write,key-8,820.793,130,false,leader-w3r3,90
2026-04-03T20:54:34.195425-07:00,write,key-2,820.792,119,false,leader-w3r3,90
2026-04-03T20:54:34.195724-07:00,write,key-8,820.568,129,false,leader-w3r3,90
2026-04-03T20:54:34.196548-07:00,write,key-0,819.819,139,false,leader-w3r3,90
2026-04-03T20:54:34.195274-07:00,write,key-1,821.157,136,false,leader-w3r3,90
2026-04-03T20:54:34.196496-07:00,write,key-6,820.040,124,false,leader-w3r3,90
2026-04-03T20:54:34.196562-07:00,write,key-2,820.048,118,false,leader-w3r3,90
2026-04-03T20:54:35.01508-07:00,read,key-1,61.568,137,false,leader-w3r3,90
2026-04-03T20:54:34.309211-07:00,write,key-1,809.714,137,false,leader-w3r3,90
2026-04-03T20:54:34.309194-07:00,write,key-4,809.909,127,false,leader-w3r3,90
2026-04-03T20:54:35.01528-07:00,write,key-0,820.236,145,false,leader-w3r3,90
2026-04-03T20:54:35.016439-07:00,write,key-0,819.098,143,false,leader-w3r3,90
2026-04-03T20:54:35.015012-07:00,write,key-9,820.733,132,false,leader-w3r3,90
2026-04-03T20:54:35.016148-07:00,write,key-6,819.803,126,false,leader-w3r3,90
2026-04-03T20:54:35.016216-07:00,write,key-2,819.819,120,false,leader-w3r3,90
2026-04-03T20:54:35.016291-07:00,write,key-7,819.745,123,false,leader-w3r3,90
2026-04-03T20:54:35.016609-07:00,write,key-1,819.509,138,false,leader-w3r3,90
2026-04-03T20:54:35.0159-07:00,write,key-3,820.223,128,false,leader-w3r3,90
2026-04-03T20:54:35.015464-07:00,write,key-3,820.749,127,false,leader-w3r3,90
2026-04-03T20:54:35.015375-07:00,write,key-8,820.907,134,false,leader-w3r3,90
2026-04-03T20:54:35.015982-07:00,write,key-4,820.372,128,false,leader-w3r3,90
2026-04-03T20:54:35.015818-07:00,write,key-1,820.605,139,false,leader-w3r3,90
2026-04-03T20:54:35.015734-07:00,write,key-6,820.760,127,false,leader-w3r3,90
2026-04-03T20:54:35.016074-07:00,write,key-7,820.455,124,false,leader-w3r3,90
2026-04-03T20:54:35.016367-07:00,write,key-0,820.204,144,false,leader-w3r3,90
2026-04-03T20:54:35.015654-07:00,write,key-7,820.963,125,false,leader-w3r3,90
2026-04-03T20:54:35.016535-07:00,write,key-8,820.087,133,false,leader-w3r3,90
2026-04-03T20:54:35.836528-07:00,read,key-0,57.769,145,false,leader-w3r3,90
2026-04-03T20:54:35.835526-07:00,read,key-7,58.780,125,false,leader-w3r3,90
2026-04-03T20:54:35.836118-07:00,read,key-9,58.381,133,false,leader-w3r3,90
2026-04-03T20:54:35.076659-07:00,write,key-5,817.977,115,false,leader-w3r3,90
2026-04-03T20:54:35.119103-07:00,write,key-2,820.381,121,false,leader-w3r3,90
2026-04-03T20:54:35.118929-07:00,write,key-8,820.613,135,false,leader-w3r3,90
2026-04-03T20:54:35.83657-07:00,write,key-9,816.933,133,false,leader-w3r3,90
2026-04-03T20:54:35.836282-07:00,write,key-6,817.368,129,false,leader-w3r3,90
2026-04-03T20:54:35.835747-07:00,write,key-5,817.984,116,false,leader-w3r3,90
2026-04-03T20:54:35.836494-07:00,write,key-8,817.300,137,false,leader-w3r3,90
2026-04-03T20:54:35.836621-07:00,write,key-6,818.981,128,false,leader-w3r3,90
2026-04-03T20:54:35.836422-07:00,write,key-0,819.244,147,false,leader-w3r3,90
2026-04-03T20:54:35.835951-07:00,write,key-3,819.807,130,false,leader-w3r3,90
2026-04-03T20:54:35.836353-07:00,write,key-6,819.463,130,false,leader-w3r3,90
2026-04-03T20:54:35.836036-07:00,write,key-8,819.804,136,false,leader-w3r3,90
2026-04-03T20:54:35.836616-07:00,write,key-2,819.273,122,false,leader-w3r3,90
2026-04-03T20:54:35.836123-07:00,write,key-3,819.784,129,false,leader-w3r3,90
2026-04-03T20:54:35.836035-07:00,write,key-0,819.911,146,false,leader-w3r3,90
2026-04-03T20:54:35.836211-07:00,write,key-4,819.887,129,false,leader-w3r3,90
2026-04-03T20:54:35.835538-07:00,write,key-8,820.598,138,false,leader-w3r3,90
2026-04-03T20:54:36.65373-07:00,read,key-6,59.213,130,false,leader-w3r3,90
2026-04-03T20:54:36.655602-07:00,read,key-8,57.341,138,false,leader-w3r3,90
2026-04-03T20:54:35.894309-07:00,write,key-4,825.306,130,false,leader-w3r3,90
2026-04-03T20:54:35.894637-07:00,write,key-0,825.068,148,false,leader-w3r3,90
2026-04-03T20:54:35.894504-07:00,write,key-4,825.320,131,false,leader-w3r3,90
2026-04-03T20:54:35.8944-07:00,write,key-1,825.475,140,false,leader-w3r3,90
2026-04-03T20:54:35.939487-07:00,write,key-9,810.550,134,false,leader-w3r3,90
2026-04-03T20:54:35.939543-07:00,write,key-0,810.504,149,false,leader-w3r3,90
2026-04-03T20:54:36.655666-07:00,write,key-0,806.043,151,false,leader-w3r3,90
2026-04-03T20:54:36.655888-07:00,write,key-2,805.828,123,false,leader-w3r3,90
2026-04-03T20:54:36.655816-07:00,write,key-4,805.987,133,false,leader-w3r3,90
2026-04-03T20:54:36.653793-07:00,write,key-4,808.013,132,false,leader-w3r3,90
2026-04-03T20:54:36.653513-07:00,write,key-6,808.306,131,false,leader-w3r3,90
2026-04-03T20:54:36.656098-07:00,write,key-7,805.763,126,false,leader-w3r3,90
2026-04-03T20:54:36.65584-07:00,write,key-0,806.079,152,false,leader-w3r3,90
2026-04-03T20:54:36.656135-07:00,write,key-1,805.793,141,false,leader-w3r3,90
2026-04-03T20:54:36.653649-07:00,write,key-0,808.286,150,false,leader-w3r3,90
2026-04-03T20:54:36.655757-07:00,write,key-8,806.200,139,false,leader-w3r3,90
2026-04-03T20:54:36.655945-07:00,write,key-4,806.036,134,false,leader-w3r3,90
2026-04-03T20:54:36.655939-07:00,write,key-3,806.059,131,false,leader-w3r3,90
2026-04-03T20:54:37.461801-07:00,read,key-7,57.228,129,false,leader-w3r3,90
2026-04-03T20:54:37.461716-07:00,read,key-6,57.354,133,false,leader-w3r3,90
2026-04-03T20:54:36.719618-07:00,write,key-2,808.220,124,false,leader-w3r3,90
2026-04-03T20:54:36.719874-07:00,write,key-4,808.093,135,false,leader-w3r3,90
2026-04-03T20:54:36.713002-07:00,write,key-9,814.973,135,false,leader-w3r3,90
2026-04-03T20:54:36.712953-07:00,write,key-1,815.070,142,false,leader-w3r3,90
2026-04-03T20:54:36.719824-07:00,write,key-3,808.230,132,false,leader-w3r3,90
2026-04-03T20:54:36.719706-07:00,write,key-3,808.386,133,false,leader-w3r3,90
2026-04-03T20:54:36.750048-07:00,write,key-6,812.438,132,false,leader-w3r3,90
2026-04-03T20:54:36.750041-07:00,write,key-7,812.522,127,false,leader-w3r3,90
2026-04-03T20:54:37.461935-07:00,write,key-5,826.133,117,false,leader-w3r3,90
2026-04-03T20:54:37.461819-07:00,write,key-3,826.616,134,false,leader-w3r3,90
2026-04-03T20:54:37.46186-07:00,write,key-3,826.662,135,false,leader-w3r3,90
2026-04-03T20:54:37.461928-07:00,write,key-7,826.675,128,false,leader-w3r3,90
2026-04-03T20:54:37.461709-07:00,write,key-7,827.025,129,false,leader-w3r3,90
2026-04-03T20:54:37.461919-07:00,write,key-6,826.895,133,false,leader-w3r3,90
2026-04-03T20:54:37.461806-07:00,write,key-4,827.087,136,false,leader-w3r3,90
2026-04-03T20:54:37.461997-07:00,write,key-5,826.946,118,false,leader-w3r3,90
2026-04-03T20:54:37.461956-07:00,write,key-8,827.015,140,false,leader-w3r3,90
2026-04-03T20:54:37.46198-07:00,write,key-0,827.059,153,false,leader-w3r3,90
2026-04-03T20:54:37.528091-07:00,write,key-2,807.059,125,false,leader-w3r3,90
