timestamp,type,key,latency_ms,version,stale_read,db_type,write_pct
2026-04-03T20:53:22.25633-07:00,read,key-9,118.858,0,false,leader-w3r3,1
2026-04-03T20:53:22.254643-07:00,read,key-2,120.563,0,false,leader-w3r3,1
2026-04-03T20:53:22.253854-07:00,read,key-8,121.481,0,false,leader-w3r3,1
2026-04-03T20:53:22.253936-07:00,read,key-4,121.433,0,false,leader-w3r3,1
2026-04-03T20:53:22.256323-07:00,read,key-4,119.151,0,false,leader-w3r3,1
2026-04-03T20:53:22.256346-07:00,read,key-4,119.161,0,false,leader-w3r3,1
2026-04-03T20:53:22.25635-07:00,read,key-9,119.198,0,false,leader-w3r3,1
2026-04-03T20:53:22.25466-07:00,read,key-7,121.834,0,false,leader-w3r3,1
2026-04-03T20:53:22.253765-07:00,read,key-1,122.801,0,false,leader-w3r3,1
2026-04-03T20:53:22.25377-07:00,read,key-8,122.808,0,false,leader-w3r3,1
2026-04-03T20:53:22.256351-07:00,read,key-2,120.271,0,false,leader-w3r3,1
2026-04-03T20:53:22.256377-07:00,read,key-0,120.260,0,false,leader-w3r3,1
2026-04-03T20:53:22.256301-07:00,read,key-3,120.345,0,false,leader-w3r3,1
2026-04-03T20:53:22.253737-07:00,read,key-7,122.917,0,false,leader-w3r3,1
2026-04-03T20:53:22.254186-07:00,read,key-2,122.487,0,false,leader-w3r3,1
2026-04-03T20:53:22.256277-07:00,read,key-3,120.400,0,false,leader-w3r3,1
2026-04-03T20:53:22.256335-07:00,read,key-0,120.363,0,false,leader-w3r3,1
2026-04-03T20:53:22.25389-07:00,read,key-6,122.809,0,false,leader-w3r3,1
2026-04-03T20:53:22.256299-07:00,read,key-3,120.447,0,false,leader-w3r3,1
2026-04-03T20:53:22.25379-07:00,read,key-6,130.111,0,false,leader-w3r3,1
2026-04-03T20:53:22.376495-07:00,read,key-0,69.410,0,false,leader-w3r3,1
2026-04-03T20:53:22.376678-07:00,read,key-6,69.228,0,false,leader-w3r3,1
2026-04-03T20:53:22.375508-07:00,read,key-9,70.417,0,false,leader-w3r3,1
2026-04-03T20:53:22.376673-07:00,read,key-6,69.298,0,false,leader-w3r3,1
2026-04-03T20:53:22.376647-07:00,read,key-9,69.439,0,false,leader-w3r3,1
2026-04-03T20:53:22.376622-07:00,read,key-8,69.859,0,false,leader-w3r3,1
2026-04-03T20:53:22.375208-07:00,read,key-2,71.316,0,false,leader-w3r3,1
2026-04-03T20:53:22.383902-07:00,read,key-4,62.665,0,false,leader-w3r3,1
2026-04-03T20:53:22.376702-07:00,read,key-6,69.893,0,false,leader-w3r3,1
2026-04-03T20:53:22.37537-07:00,read,key-9,71.235,0,false,leader-w3r3,1
2026-04-03T20:53:22.376698-07:00,read,key-0,69.918,0,false,leader-w3r3,1
2026-04-03T20:53:22.375549-07:00,read,key-2,71.087,0,false,leader-w3r3,1
2026-04-03T20:53:22.375477-07:00,read,key-2,71.166,0,false,leader-w3r3,1
2026-04-03T20:53:22.375196-07:00,read,key-9,71.458,0,false,leader-w3r3,1
2026-04-03T20:53:22.376579-07:00,read,key-7,70.096,0,false,leader-w3r3,1
2026-04-03T20:53:22.376568-07:00,read,key-6,70.141,0,false,leader-w3r3,1
2026-04-03T20:53:22.376746-07:00,read,key-9,69.964,0,false,leader-w3r3,1
2026-04-03T20:53:22.376654-07:00,read,key-4,70.067,0,false,leader-w3r3,1
2026-04-03T20:53:22.376637-07:00,read,key-1,70.102,0,false,leader-w3r3,1
2026-04-03T20:53:22.375342-07:00,read,key-5,72.517,0,false,leader-w3r3,1
2026-04-03T20:53:22.446607-07:00,read,key-8,76.824,0,false,leader-w3r3,1
2026-04-03T20:53:22.446008-07:00,read,key-8,77.484,0,false,leader-w3r3,1
2026-04-03T20:53:22.446645-07:00,read,key-5,76.859,0,false,leader-w3r3,1
2026-04-03T20:53:22.445907-07:00,read,key-3,77.609,0,false,leader-w3r3,1
2026-04-03T20:53:22.446677-07:00,read,key-9,77.083,0,false,leader-w3r3,1
2026-04-03T20:53:22.446597-07:00,read,key-6,77.189,0,false,leader-w3r3,1
2026-04-03T20:53:22.446722-07:00,read,key-8,77.094,0,false,leader-w3r3,1
2026-04-03T20:53:22.445927-07:00,read,key-7,77.911,0,false,leader-w3r3,1
2026-04-03T20:53:22.446637-07:00,read,key-3,77.265,0,false,leader-w3r3,1
2026-04-03T20:53:22.446525-07:00,read,key-2,77.386,0,false,leader-w3r3,1
2026-04-03T20:53:22.446483-07:00,read,key-3,77.463,0,false,leader-w3r3,1
2026-04-03T20:53:22.446617-07:00,read,key-5,77.402,0,false,leader-w3r3,1
2026-04-03T20:53:22.446087-07:00,read,key-3,77.933,0,false,leader-w3r3,1
2026-04-03T20:53:22.446659-07:00,read,key-8,77.369,0,false,leader-w3r3,1
2026-04-03T20:53:22.446712-07:00,read,key-5,77.320,0,false,leader-w3r3,1
2026-04-03T20:53:22.44671-07:00,read,key-2,77.325,0,false,leader-w3r3,1
2026-04-03T20:53:22.446569-07:00,read,key-1,77.516,0,false,leader-w3r3,1
2026-04-03T20:53:22.447866-07:00,read,key-1,76.231,0,false,leader-w3r3,1
2026-04-03T20:53:22.445975-07:00,read,key-0,78.132,0,false,leader-w3r3,1
2026-04-03T20:53:22.446739-07:00,read,key-1,77.386,0,false,leader-w3r3,1
2026-04-03T20:53:22.523495-07:00,read,key-7,65.273,0,false,leader-w3r3,1
2026-04-03T20:53:22.523839-07:00,read,key-1,65.004,0,false,leader-w3r3,1
2026-04-03T20:53:22.524097-07:00,read,key-8,64.775,0,false,leader-w3r3,1
2026-04-03T20:53:22.523911-07:00,read,key-3,64.975,0,false,leader-w3r3,1
2026-04-03T20:53:22.523947-07:00,read,key-2,64.944,0,false,leader-w3r3,1
2026-04-03T20:53:22.524108-07:00,read,key-2,65.087,0,false,leader-w3r3,1
2026-04-03T20:53:22.523506-07:00,read,key-3,65.698,0,false,leader-w3r3,1
2026-04-03T20:53:22.524086-07:00,read,key-0,65.910,0,false,leader-w3r3,1
2026-04-03T20:53:22.52402-07:00,read,key-8,65.991,0,false,leader-w3r3,1
2026-04-03T20:53:22.524126-07:00,read,key-9,65.909,0,false,leader-w3r3,1
2026-04-03T20:53:22.523817-07:00,read,key-1,66.219,0,false,leader-w3r3,1
2026-04-03T20:53:22.523903-07:00,read,key-2,66.153,0,false,leader-w3r3,1
2026-04-03T20:53:22.52402-07:00,read,key-7,66.042,0,false,leader-w3r3,1
2026-04-03T20:53:22.523517-07:00,read,key-4,66.727,0,false,leader-w3r3,1
2026-04-03T20:53:22.524033-07:00,read,key-3,66.221,0,false,leader-w3r3,1
2026-04-03T20:53:22.524029-07:00,read,key-3,66.508,0,false,leader-w3r3,1
2026-04-03T20:53:22.524036-07:00,read,key-3,66.521,0,false,leader-w3r3,1
